"order_id","full_date","year","quarter","month","month_name","weekday","customer_name","segment","category","sub_category","product_name","region","state","city","ship_mode","sales","quantity","discount","profit","profit_margin_pct"
"CA-2017-163125","2017-10-09 00:00:00",2017,4,10,"October","Monday","Maria Bertelson","Consumer","Furniture","Chairs","Hon Every-Day Chair Series Swivel Task Chairs","Central","Texas","League City","Second Class",254.06,3,0.3,-32.66,-12.86
"CA-2016-120873","2016-10-27 00:00:00",2016,4,10,"October","Thursday","Ben Wallace","Consumer","Furniture","Chairs","Global Executive Mid-Back Manager's Chair","South","Virginia","Hampton","Second Class",290.98,1,0.0,75.65,26.00
"CA-2017-112515","2017-09-17 00:00:00",2017,3,9,"September","Sunday","Alan Schoenberger","Corporate","Office Supplies","Binders","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","West","Utah","Provo","Second Class",25.58,2,0.2,8.95,34.99
"CA-2017-112515","2017-09-17 00:00:00",2017,3,9,"September","Sunday","Alan Schoenberger","Corporate","Office Supplies","Storage","Mini 13-1/2 Capacity Data Binder Rack, Pearl","West","Utah","Provo","Second Class",261.74,2,0.0,65.44,25.00
"CA-2017-112515","2017-09-17 00:00:00",2017,3,9,"September","Sunday","Alan Schoenberger","Corporate","Office Supplies","Labels","Avery 514","West","Utah","Provo","Second Class",14.4,5,0.0,7.06,49.03
"CA-2014-167164","2014-05-13 00:00:00",2014,2,5,"May","Tuesday","Alejandro Grove","Consumer","Office Supplies","Storage","Fellowes Super Stor/Drawer","West","Utah","West Jordan","Second Class",55.5,2,0.0,9.99,18.00
"CA-2016-100300","2016-06-24 00:00:00",2016,2,6,"June","Friday","Max Jones","Consumer","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector","West","California","San Diego","Second Class",241.44,3,0.0,72.43,30.00
"CA-2015-148432","2015-11-07 00:00:00",2015,4,11,"November","Saturday","Mike Caudle","Corporate","Office Supplies","Fasteners","Rubber Band Ball","East","Delaware","Newark","Second Class",26.18,7,0.0,0.52,1.99
"CA-2015-148432","2015-11-07 00:00:00",2015,4,11,"November","Saturday","Mike Caudle","Corporate","Office Supplies","Paper","Loose Memo Sheets","East","Delaware","Newark","Second Class",7.3,2,0.0,3.43,46.99
"CA-2017-105445","2017-02-20 00:00:00",2017,1,2,"February","Monday","Bart Pistole","Corporate","Office Supplies","Fasteners","Staples","West","Colorado","Louisville","Second Class",9.43,3,0.2,3.07,32.56
"CA-2017-158561","2017-11-11 00:00:00",2017,4,11,"November","Saturday","Brenda Bowman","Corporate","Office Supplies","Appliances","Hoover Upright Vacuum With Dirt Cup","South","Florida","Fort Lauderdale","Second Class",1158.12,5,0.2,130.29,11.25
"CA-2017-155159","2017-11-25 00:00:00",2017,4,11,"November","Saturday","Delfina Latchford","Consumer","Office Supplies","Paper","Wirebound Message Book, 4 per Page","South","Georgia","Atlanta","Second Class",48.87,9,0.0,23.95,49.01
"CA-2016-163937","2016-01-10 00:00:00",2016,1,1,"January","Sunday","Joy Bell-","Consumer","Furniture","Furnishings","DAX Value U-Channel Document Frames, Easel Back","West","Washington","Longview","Second Class",24.85,5,0.0,7.7,30.99
"CA-2015-110765","2015-10-16 00:00:00",2015,4,10,"October","Friday","Michael Paige","Corporate","Technology","Phones","Mitel MiVoice 5330e IP Phone","East","New York","New York City","Second Class",824.97,3,0.0,214.49,26.00
"CA-2017-163125","2017-10-09 00:00:00",2017,4,10,"October","Monday","Maria Bertelson","Consumer","Office Supplies","Art","Bulldog Vacuum Base Pencil Sharpener","Central","Texas","League City","Second Class",67.14,7,0.2,5.88,8.76
"CA-2016-157161","2016-07-16 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Office Supplies","Paper","HP Office Paper (20Lb. and 87 Bright)","South","South Carolina","Columbia","Second Class",60.12,9,0.0,28.86,48.00
"CA-2017-152856","2017-09-08 00:00:00",2017,3,9,"September","Friday","Roland Schwarz","Corporate","Technology","Accessories","Memorex Micro Travel Drive 32 GB","East","Ohio","Marion","Second Class",116.83,4,0.2,33.59,28.75
"CA-2016-157161","2016-07-16 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge","South","South Carolina","Columbia","Second Class",6.46,2,0.0,3.17,49.07
"CA-2015-161830","2015-09-24 00:00:00",2015,3,9,"September","Thursday","Max Engle","Consumer","Office Supplies","Binders","Avery Hole Reinforcements","West","Washington","Seattle","Second Class",14.95,3,0.2,5.42,36.25
"CA-2015-161830","2015-09-24 00:00:00",2015,3,9,"September","Thursday","Max Engle","Consumer","Office Supplies","Art","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","West","Washington","Seattle","Second Class",35.96,2,0.0,10.43,29.00
"CA-2014-133809","2014-11-18 00:00:00",2014,4,11,"November","Tuesday","MaryBeth Skach","Consumer","Technology","Phones","PNY Rapid USB Car Charger - Black","East","Ohio","Fairfield","Second Class",9.59,2,0.4,-2.08,-21.69
"CA-2014-133809","2014-11-18 00:00:00",2014,4,11,"November","Tuesday","MaryBeth Skach","Consumer","Office Supplies","Binders","Pressboard Hanging Data Binders for Unburst Sheets","East","Ohio","Fairfield","Second Class",11.81,8,0.7,-8.66,-73.33
"CA-2016-100300","2016-06-24 00:00:00",2016,2,6,"June","Friday","Max Jones","Consumer","Office Supplies","Paper","Xerox 189","West","California","San Diego","Second Class",104.85,1,0.0,50.33,48.00
"CA-2017-107727","2017-10-19 00:00:00",2017,4,10,"October","Thursday","Matt Abelman","Home Office","Office Supplies","Paper","Easy-staple paper","Central","Texas","Houston","Second Class",29.47,3,0.2,9.95,33.76
"CA-2014-126403","2014-09-09 00:00:00",2014,3,9,"September","Tuesday","Rick Reed","Corporate","Office Supplies","Paper","Xerox 1913","East","Massachusetts","Lowell","Second Class",166.44,3,0.0,79.89,48.00
"CA-2014-126403","2014-09-09 00:00:00",2014,3,9,"September","Tuesday","Rick Reed","Corporate","Furniture","Chairs","Global Italian Leather Office Chair","East","Massachusetts","Lowell","Second Class",785.88,6,0.0,212.19,27.00
"CA-2014-126403","2014-09-09 00:00:00",2014,3,9,"September","Tuesday","Rick Reed","Corporate","Office Supplies","Paper","Advantus Motivational Note Cards","East","Massachusetts","Lowell","Second Class",26.2,2,0.0,12.84,49.01
"CA-2014-126403","2014-09-09 00:00:00",2014,3,9,"September","Tuesday","Rick Reed","Corporate","Office Supplies","Storage","Tennsco 6- and 18-Compartment Lockers","East","Massachusetts","Lowell","Second Class",1325.85,5,0.0,238.65,18.00
"CA-2016-157161","2016-07-16 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Technology","Accessories","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","South","South Carolina","Columbia","Second Class",75.98,2,0.0,18.24,24.01
"CA-2015-143602","2015-04-25 00:00:00",2015,2,4,"April","Saturday","Jill Stevenson","Corporate","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings","West","California","Los Angeles","Second Class",13.94,3,0.2,4.53,32.50
"US-2014-146353","2014-10-14 00:00:00",2014,4,10,"October","Tuesday","Jim Epp","Corporate","Office Supplies","Storage","Fellowes Bankers Box Recycled Super Stor/Drawer","East","New Hampshire","Concord","Second Class",269.9,5,0.0,16.19,6.00
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Furniture","Chairs","Global Push Button Manager's Chair, Indigo","Central","Illinois","Chicago","Second Class",383.61,9,0.3,-5.48,-1.43
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Technology","Phones","Geemarc AmpliPOWER60","Central","Illinois","Chicago","Second Class",148.48,2,0.2,16.7,11.25
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Technology","Phones","Vtech CS6719","Central","Illinois","Chicago","Second Class",537.54,7,0.2,53.75,10.00
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders","Central","Illinois","Chicago","Second Class",1.93,2,0.8,-2.99,-154.92
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Office Supplies","Art","Newell 32","Central","Illinois","Chicago","Second Class",6.91,3,0.2,0.69,9.99
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Furniture","Furnishings","Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","Central","Illinois","Chicago","Second Class",7.76,1,0.6,-2.13,-27.45
"CA-2015-126557","2015-07-12 00:00:00",2015,3,7,"July","Sunday","Rob Lucas","Consumer","Technology","Phones","GE 2-Jack Phone Line Splitter","Central","Illinois","Chicago","Second Class",659.17,4,0.2,49.44,7.50
"US-2014-146353","2014-10-14 00:00:00",2014,4,10,"October","Tuesday","Jim Epp","Corporate","Office Supplies","Binders","Avery Metallic Poly Binders","East","New Hampshire","Concord","Second Class",22.92,4,0.0,11.0,47.99
"US-2017-152366","2017-04-21 00:00:00",2017,2,4,"April","Friday","Shirley Jackson","Consumer","Office Supplies","Appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Central","Texas","Houston","Second Class",97.26,4,0.8,-243.16,-250.01
"CA-2016-157161","2016-07-16 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders","South","South Carolina","Columbia","Second Class",24.1,5,0.0,11.09,46.02
"CA-2016-157161","2016-07-16 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Office Supplies","Art","Eberhard Faber 3 1/2"" Golf Pencils","South","South Carolina","Columbia","Second Class",22.32,3,0.0,5.58,25.00
"CA-2016-101448","2016-02-27 00:00:00",2016,1,2,"February","Saturday","Eric Barreto","Consumer","Office Supplies","Binders","Flexible Leather- Look Classic Collection Ring Binder","Central","Wisconsin","La Crosse","Second Class",56.82,3,0.0,28.41,50.00
"US-2014-161613","2014-12-01 00:00:00",2014,4,12,"December","Monday","Matt Connell","Corporate","Furniture","Chairs","Hon 4070 Series Pagoda Round Back Stacking Chairs","Central","Texas","Houston","Second Class",674.06,3,0.3,-19.26,-2.86
"CA-2016-163167","2016-11-28 00:00:00",2016,4,11,"November","Monday","Randy Ferguson","Corporate","Office Supplies","Storage","24 Capacity Maxi Data Binder Racks, Pearl","South","Georgia","Marietta","Second Class",1263.3,6,0.0,315.83,25.00
"CA-2015-144253","2015-05-04 00:00:00",2015,2,5,"May","Monday","Alan Schoenberger","Corporate","Furniture","Furnishings","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","East","New York","New York City","Second Class",26.8,2,0.0,12.86,47.99
"CA-2016-164770","2016-12-02 00:00:00",2016,4,12,"December","Friday","Muhammed Yedwab","Corporate","Furniture","Bookcases","Sauder Camden County Collection Library","Central","Texas","Houston","Second Class",781.86,10,0.32,-137.98,-17.65
"CA-2016-163167","2016-11-28 00:00:00",2016,4,11,"November","Monday","Randy Ferguson","Corporate","Office Supplies","Storage","Tennsco Single-Tier Lockers","South","Georgia","Marietta","Second Class",1126.02,3,0.0,56.3,5.00
"CA-2015-118871","2015-12-04 00:00:00",2015,4,12,"December","Friday","Harry Marie","Corporate","Office Supplies","Envelopes","Tyvek Side-Opening Peel & Seel Expanding Envelopes","West","California","Los Angeles","Second Class",271.44,3,0.0,122.15,45.00
"CA-2015-118871","2015-12-04 00:00:00",2015,4,12,"December","Friday","Harry Marie","Corporate","Technology","Phones","Jensen SMPS-640 - speaker phone","West","California","Los Angeles","Second Class",110.35,3,0.2,8.28,7.50
"CA-2015-118871","2015-12-04 00:00:00",2015,4,12,"December","Friday","Harry Marie","Corporate","Furniture","Furnishings","Master Caster Door Stop, Large Brown","West","California","Los Angeles","Second Class",36.4,5,0.0,13.83,37.99
"CA-2016-100300","2016-06-24 00:00:00",2016,2,6,"June","Friday","Max Jones","Consumer","Technology","Machines","Okidata MB760 Printer","West","California","San Diego","Second Class",4476.8,4,0.2,503.64,11.25
"CA-2017-121888","2017-09-15 00:00:00",2017,3,9,"September","Friday","Carl Ludwig","Consumer","Technology","Phones","GE DSL Phone Line Filter","East","Massachusetts","Everett","Second Class",39.99,1,0.0,11.6,29.01
"CA-2017-121888","2017-09-15 00:00:00",2017,3,9,"September","Friday","Carl Ludwig","Consumer","Office Supplies","Art","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","East","Massachusetts","Everett","Second Class",16.28,2,0.0,6.51,39.99
"CA-2017-121888","2017-09-15 00:00:00",2017,3,9,"September","Friday","Carl Ludwig","Consumer","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","East","Massachusetts","Everett","Second Class",782.94,3,0.0,203.56,26.00
"CA-2017-121888","2017-09-15 00:00:00",2017,3,9,"September","Friday","Carl Ludwig","Consumer","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","East","Massachusetts","Everett","Second Class",242.48,7,0.0,116.39,48.00
"CA-2014-166884","2014-03-11 00:00:00",2014,1,3,"March","Tuesday","Chloris Kastensmidt","Consumer","Furniture","Furnishings","Eldon Wave Desk Accessories","East","Ohio","Columbus","Second Class",8.32,5,0.2,2.29,27.52
"CA-2014-169460","2014-04-19 00:00:00",2014,2,4,"April","Saturday","Nicole Fjeld","Home Office","Furniture","Furnishings","Executive Impressions 13"" Chairman Wall Clock","West","California","San Jose","Second Class",76.14,3,0.0,26.65,35.00
"US-2015-152128","2015-05-25 00:00:00",2015,2,5,"May","Monday","Nathan Mautz","Home Office","Office Supplies","Art","SANFORD Major Accent Highlighters","Central","Kansas","Wichita","Second Class",21.24,3,0.0,8.07,37.99
"US-2015-152128","2015-05-25 00:00:00",2015,2,5,"May","Monday","Nathan Mautz","Home Office","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine","Central","Kansas","Wichita","Second Class",127.96,2,0.0,60.14,47.00
"CA-2016-157161","2016-07-16 00:00:00",2016,3,7,"July","Saturday","Jonathan Doherty","Corporate","Office Supplies","Envelopes","Poly String Tie Envelopes","South","South Carolina","Columbia","Second Class",10.2,5,0.0,4.79,46.96
"CA-2015-167255","2015-09-27 00:00:00",2015,3,9,"September","Sunday","Rick Huthwaite","Home Office","Office Supplies","Paper","Xerox 226","West","California","San Francisco","Second Class",12.96,2,0.0,6.22,47.99
"CA-2015-167255","2015-09-27 00:00:00",2015,3,9,"September","Sunday","Rick Huthwaite","Home Office","Office Supplies","Paper","Xerox 1916","West","California","San Francisco","Second Class",146.82,3,0.0,73.41,50.00
"CA-2014-166884","2014-03-11 00:00:00",2014,1,3,"March","Tuesday","Chloris Kastensmidt","Consumer","Office Supplies","Fasteners","Stockwell Push Pins","East","Ohio","Columbus","Second Class",10.46,6,0.2,1.7,16.25
"CA-2015-158351","2015-06-20 00:00:00",2015,2,6,"June","Saturday","Becky Castell","Home Office","Technology","Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","East","Pennsylvania","Philadelphia","Second Class",319.98,2,0.2,92.0,28.75
"CA-2015-100818","2015-05-31 00:00:00",2015,2,5,"May","Sunday","Janet Molinari","Corporate","Office Supplies","Binders","Storex Dura Pro Binders","Central","Illinois","Chicago","Second Class",3.56,3,0.8,-6.24,-175.28
"CA-2014-150245","2014-12-31 00:00:00",2014,4,12,"December","Wednesday","Pamela Coakley","Corporate","Furniture","Bookcases","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","East","New York","Watertown","Second Class",1573.49,7,0.2,196.69,12.50
"CA-2016-132990","2016-08-01 00:00:00",2016,3,8,"August","Monday","Khloe Miller","Consumer","Furniture","Furnishings","Eldon 500 Class Desk Accessories","East","Pennsylvania","Philadelphia","Second Class",19.31,2,0.2,3.14,16.26
"CA-2015-167255","2015-09-27 00:00:00",2015,3,9,"September","Sunday","Rick Huthwaite","Home Office","Office Supplies","Storage","Personal Filing Tote with Lid, Black/Gray","West","California","San Francisco","Second Class",15.51,1,0.0,4.34,27.98
"CA-2016-163167","2016-11-28 00:00:00",2016,4,11,"November","Monday","Randy Ferguson","Corporate","Technology","Accessories","Kingston Digital DataTraveler 32GB USB 2.0","South","Georgia","Marietta","Second Class",101.7,6,0.0,6.1,6.00
"CA-2016-163167","2016-11-28 00:00:00",2016,4,11,"November","Monday","Randy Ferguson","Corporate","Furniture","Chairs","Global Push Button Manager's Chair, Indigo","South","Georgia","Marietta","Second Class",182.67,3,0.0,52.97,29.00
"US-2016-100405","2016-08-26 00:00:00",2016,3,8,"August","Friday","Tom Stivers","Corporate","Office Supplies","Art","Newell Chalk Holder","West","California","Los Angeles","Second Class",8.26,2,0.0,3.8,46.00
"US-2017-163790","2017-11-02 00:00:00",2017,4,11,"November","Thursday","Nancy Lomonaco","Home Office","Office Supplies","Envelopes","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","West","California","Danville","Second Class",76.58,7,0.0,38.29,50.00
"US-2017-163790","2017-11-02 00:00:00",2017,4,11,"November","Thursday","Nancy Lomonaco","Home Office","Office Supplies","Art","Nontoxic Chalk","West","California","Danville","Second Class",8.8,5,0.0,4.22,47.95
"US-2017-163790","2017-11-02 00:00:00",2017,4,11,"November","Thursday","Nancy Lomonaco","Home Office","Office Supplies","Binders","GBC Therma-A-Bind 250T Electric Binding System","West","California","Danville","Second Class",590.35,6,0.2,206.62,35.00
"US-2017-163790","2017-11-02 00:00:00",2017,4,11,"November","Thursday","Nancy Lomonaco","Home Office","Office Supplies","Fasteners","Super Bands, 12/Pack","West","California","Danville","Second Class",5.58,3,0.0,0.17,3.05
